CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CTPR,OCCP_GRP_1,TOTALPREM,WEDD_YN,MATE_OCCP_GRP_1,CHLD_CNT,LTBN_CHLD_AGE,MAX_PRM,CUST_INCM,RCBASE_HSHD_INCM,JPBASE_HSHD_INCM
6660,1,N,2,3,51630,12.0,N,경기,자영업,6425834.0,Y,사무직,1.0,0.0,213937.0,3136.0,6998,6665.0
6661,1,N,1,3,35833,20.0,N,경기,서비스,12852760.0,N,n,0.0,0.0,299944.0,3932.0,8351,3932.0
6662,1,N,1,3,12247,30.0,N,경기,n,1400000.0,N,n,0.0,0.0,236462.0,3534.75,4398,0.0
6664,1,N,2,5,27638,20.0,N,경기,주부,4107127.0,N,n,0.0,0.0,67236.0,0.0,0,0.0
6668,1,N,1,4,66666,20.0,N,서울,사무직,48322218.0,Y,주부,2.0,1.0,981276.0,5517.0,11509,5517.0
6669,1,N,1,5,50555,20.0,N,경기,사무직,1203840.0,Y,주부,1.0,2.0,27360.0,5797.0,11031,5797.0
6670,1,Y,1,4,2777,30.0,N,전남,사무직,148553.0,N,n,0.0,0.0,74650.0,3932.0,2550,3932.0
6671,1,N,2,4,37777,20.0,N,부산,주부,1830861.0,N,n,0.0,0.0,31565.0,0.0,8907,8362.0
6672,2,,2,3,26666,20.0,N,충남,전문직,3300296.0,N,n,0.0,0.0,69258.0,3521.0,7503,3521.0
6673,2,,2,4,39444,20.0,N,경기,전문직,12219503.0,Y,n,1.0,0.0,371954.0,3962.0,9758,3962.0
6674,1,N,2,6,17222,20.0,N,경남,기타,3460686.0,Y,1차산업,0.0,0.0,63278.0,3190.0967741935483,6644,6644.0
6675,2,,2,2,12155,12.0,N,서울,기타,4472543.0,N,n,0.0,0.0,86734.0,0.0,3550,3471.0
6677,1,N,2,5,7663,99.0,N,제주,주부,12261688.0,Y,기타,2.0,2.0,222368.0,0.0,0,2929.0
6680,1,N,2,3,37916,20.0,N,서울,사무직,1657208.0,N,n,0.0,0.0,64358.0,3923.0,10259,3923.0
6681,1,N,2,3,16944,30.0,N,경기,주부,19145228.0,Y,전문직,1.0,0.0,680879.0,0.0,5336,3594.0
6684,1,N,2,3,7936,99.0,N,대전,서비스,4710848.0,N,n,0.0,0.0,170931.0,2886.0,0,2886.0
6689,1,N,2,3,18750,20.0,N,경남,전문직,13468870.0,N,n,0.0,0.0,340000.0,3243.0,6473,3243.0
6690,1,N,1,4,13976,40.0,N,경기,사무직,17299709.0,N,n,0.0,0.0,343991.0,5374.0,4809,5374.0
6691,1,N,2,2,41560,20.0,N,경기,전문직,967093.0,N,n,0.0,0.0,139351.0,2957.0,11108,2957.0
6692,1,Y,1,3,20972,20.0,N,경기,서비스,5300000.0,N,n,0.0,0.0,100000.0,3761.0,0,3761.0
6693,1,N,1,3,22083,20.0,N,경기,전문직,5087547.0,N,n,0.0,0.0,107033.0,3923.0,6364,3923.0
6694,1,N,2,5,18333,20.0,N,경기,주부,29147198.0,Y,사무직,1.0,2.0,2086363.0,0.0,6959,6244.0
6696,1,N,2,3,22373,20.0,N,충남,제조업,8062239.0,Y,사무직,0.0,0.0,222541.0,3203.0,6523,6856.0
6697,1,N,2,3,4444,30.0,N,대전,기타,7739854.0,N,n,0.0,0.0,272931.0,2969.0,2504,2969.0
6698,1,N,2,3,53382,20.0,N,서울,사무직,2960417.0,N,n,0.0,0.0,60005.0,3353.0,9914,3353.0
6700,1,N,2,5,5809,99.0,N,전남,주부,6776409.0,N,n,0.0,0.0,138260.0,0.0,0,0.0
6702,1,N,2,5,35555,20.0,N,경기,주부,7956631.0,Y,전문직,0.0,0.0,163688.0,0.0,10465,5020.0
6704,1,N,1,5,0,20.0,N,경기,전문직,5421315.0,N,n,0.0,0.0,166453.0,3599.0,0,3599.0
6705,1,N,1,3,12160,12.0,N,경기,서비스,3416144.0,Y,제조업,0.0,0.0,143946.0,3089.0,2540,5825.0
6706,1,N,2,5,22916,20.0,N,서울,주부,2453396.0,N,n,0.0,0.0,62584.0,0.0,7806,7791.0
6707,1,N,2,2,16111,20.0,N,광주,사무직,5360172.0,N,n,0.0,0.0,128680.0,2405.0,8110,2405.0
6708,1,N,2,2,3057,11.0,N,전북,사무직,3534758.0,N,n,0.0,0.0,365479.0,2712.0,4377,2712.0
6709,1,N,1,5,19200,20.0,N,경남,자영업,4978547.0,Y,자영업,0.0,0.0,113345.0,5873.0,8295,10762.0
6710,1,N,2,2,11871,12.0,N,서울,자영업,413285.0,N,n,0.0,0.0,82657.0,2832.0,3246,2832.0
6711,1,N,1,3,17222,20.0,N,경기,사무직,7125000.0,Y,사무직,1.0,0.0,163038.0,4334.0,4527,7600.0
6712,1,N,1,3,22119,13.0,N,강원,사무직,4857972.0,N,n,0.0,0.0,148672.0,3117.0,7011,3117.0
6713,2,,1,1,20972,20.0,N,경기,기타,3813821.0,N,n,0.0,0.0,363757.0,0.0,6460,6329.0
6714,1,N,2,2,10972,20.0,N,광주,사무직,4710358.0,N,n,0.0,0.0,209453.0,2707.0,3709,2707.0
6715,1,N,1,3,2617,12.0,N,대전,사무직,4330302.0,N,n,0.0,0.0,112454.0,3098.0,2218,3098.0
6716,2,,2,4,24444,20.0,N,충남,서비스,8443848.0,Y,n,3.0,1.0,295345.0,3509.0,8115,3509.0
6718,1,N,1,3,19722,20.0,N,서울,전문직,2390983.0,N,n,0.0,0.0,61927.0,3653.0,4835,3653.0
6721,1,N,2,5,28333,20.0,N,부산,주부,9384687.0,N,n,0.0,0.0,362762.0,0.0,9785,9523.0
6722,1,N,2,3,4444,20.0,N,전북,전문직,4170463.0,N,n,0.0,0.0,142576.0,3190.0,2610,3190.0
6728,1,N,1,2,22222,20.0,N,경기,기타,6843237.0,N,n,0.0,0.0,232397.0,0.0,9830,9863.0
6732,1,N,2,3,16111,20.0,N,경기,사무직,934212.0,N,n,0.0,0.0,104498.0,3092.0,4653,3092.0
6733,1,N,2,3,22222,30.0,N,서울,전문직,993417.0,N,n,0.0,0.0,31453.0,3166.0,5759,3166.0
6737,1,N,2,4,9861,30.0,N,경기,제조업,22634658.0,N,n,0.0,0.0,801096.0,3166.0,4382,3166.0
6739,1,N,2,0,11805,30.0,N,경기,기타,1500000.0,N,n,0.0,0.0,950000.0,0.0,6268,6268.0
6740,1,N,2,2,10833,20.0,N,경남,전문직,2833909.0,N,n,0.0,0.0,103941.0,2827.0,6301,2827.0
6742,1,N,1,2,10532,40.0,N,경기,사무직,193180.0,N,n,0.0,0.0,7918.0,2450.0,2425,2450.0
6743,1,N,1,2,8720,12.0,N,충북,전문직,2980712.0,N,n,0.0,0.0,124170.0,2810.0,5204,2810.0
6744,1,N,2,4,9305,20.0,N,충남,주부,4410711.0,N,n,0.0,0.0,163191.0,0.0,3890,3660.0
6746,1,Y,1,3,3596,13.0,N,광주,사무직,1223544.0,N,n,0.0,0.0,77220.0,3443.0,3023,3443.0
6747,1,N,2,4,14445,40.0,N,서울,자영업,6583758.0,N,n,0.0,0.0,1209994.0,3560.0,6072,3560.0
6749,2,,1,2,22083,20.0,Y,인천,사무직,992054.0,N,n,0.0,0.0,66800.0,2941.0,8329,2941.0
6750,1,N,1,2,30000,30.0,N,서울,기타,1523804.0,N,n,0.0,0.0,64436.0,0.0,5795,5675.0
6751,1,N,2,4,8213,30.0,N,경기,주부,16894399.0,N,n,0.0,0.0,994466.0,0.0,3416,3455.0
6753,1,N,1,3,5487,40.0,N,경남,제조업,7446936.0,N,n,0.0,0.0,342224.0,4409.0,3523,4409.0
6754,1,N,1,2,0,13.0,N,충북,사무직,1083506.0,N,n,0.0,0.0,64400.0,2813.0,0,2813.0
6756,1,N,1,3,19702,12.0,N,서울,사무직,4051484.0,N,n,0.0,0.0,328946.0,3814.0,4924,3814.0
6757,1,N,1,3,0,20.0,N,경기,사무직,6246381.0,N,n,0.0,0.0,393274.0,4006.0,0,4006.0
6758,1,N,1,3,7222,20.0,N,전남,사무직,2778430.0,N,n,0.0,0.0,200008.0,3318.0,3027,3318.0
6761,1,N,2,2,6694,40.0,N,경남,자영업,1142748.0,N,n,0.0,0.0,241384.0,2764.0,5456,2764.0
6762,1,N,1,5,36111,20.0,N,부산,사무직,85497074.0,Y,주부,2.0,1.0,319740.0,6328.0,10869,6328.0
6763,1,Y,2,5,58194,20.0,Y,서울,자영업,439066698.0,Y,전문직,2.0,2.0,9511739.0,5259.0,11979,9941.0
6764,1,N,1,6,15919,30.0,N,서울,사무직,251506361.0,Y,n,1.0,1.0,7664524.0,5403.133333333333,5921,6301.0
6765,1,N,2,8,47361,20.0,Y,서울,자영업,30927260.0,N,n,0.0,0.0,101400.0,0.0,2256,2205.0
6766,1,N,1,6,15277,20.0,N,광주,전문직,102133557.0,N,n,0.0,0.0,596900.0,4898.708333333333,6653,6483.0
6767,1,N,2,7,21224,11.0,Y,대구,자영업,98617870.0,Y,기타,0.0,0.0,1628436.0,0.0,2143,2124.0
6768,1,N,2,5,11974,11.0,Y,충북,주부,120480459.0,Y,n,2.0,2.0,705353.0,0.0,5916,0.0
6769,1,N,1,5,10000,20.0,N,경북,서비스,26885675.0,Y,주부,1.0,3.0,129720.0,4493.0,5637,4493.0
6770,1,N,2,5,9027,20.0,Y,경남,주부,27323420.0,Y,n,2.0,2.0,89900.0,0.0,0,0.0
6771,1,N,1,6,10324,11.0,N,경남,사무직,90074856.0,Y,자영업,2.0,3.0,1618500.0,5581.0,5154,9366.0
6772,1,N,1,6,10261,99.0,N,인천,서비스,5491556.0,Y,n,1.0,3.0,46600.0,3881.65,0,0.0
6774,1,N,1,6,5079,13.0,N,경기,자영업,12578886.0,Y,주부,0.0,0.0,42340.0,4813.8378378378375,2890,4706.0
6775,1,N,2,5,6529,99.0,Y,경기,서비스,172929930.0,Y,자영업,3.0,2.0,1517416.0,5387.0,0,11055.0
6776,1,Y,1,6,0,20.0,N,부산,사무직,49981462.0,Y,n,1.0,3.0,798371.0,4287.0,0,4287.0
6777,1,N,1,5,5555,30.0,N,경기,서비스,77053309.0,Y,주부,1.0,1.0,729773.0,4434.0,4508,4434.0
6778,2,,1,5,0,20.0,N,강원,사무직,4066132.0,Y,기타,2.0,3.0,733001.0,4802.0,0,7596.0
6779,1,N,2,4,21111,20.0,N,경기,주부,61073352.0,Y,전문직,2.0,1.0,543955.0,0.0,8250,4953.0
6780,2,,2,4,19795,12.0,N,충남,자영업,27325391.0,Y,n,1.0,2.0,318271.0,4312.0,4891,4312.0
6781,1,N,2,4,11666,20.0,N,경기,사무직,16632522.0,N,n,0.0,0.0,304187.0,4093.0,3555,4093.0
6782,2,,1,6,36111,20.0,N,서울,사무직,69587856.0,Y,주부,2.0,3.0,432896.0,5403.133333333333,8318,9242.0
6783,1,N,2,5,32777,20.0,Y,인천,주부,126309176.0,Y,n,1.0,2.0,971677.0,0.0,10342,10340.0
6784,1,N,2,5,35000,20.0,N,경기,제조업,27999672.0,Y,서비스,2.0,2.0,325798.0,4466.0,10215,9937.0
6785,1,N,1,5,18333,20.0,N,인천,기타,55711407.0,Y,주부,2.0,2.0,822171.0,5042.0,6643,5042.0
6787,2,,2,5,16250,20.0,N,경기,제조업,60998855.0,Y,제조업,2.0,3.0,774200.0,3237.0,7169,6833.0
6788,1,N,1,5,20000,20.0,N,경기,제조업,41136132.0,Y,자영업,2.0,2.0,622407.0,4884.0,9340,9012.0
6789,1,N,2,5,8266,13.0,N,서울,서비스,36049115.0,Y,자영업,2.0,2.0,379641.0,3416.0,7105,8107.0
6790,1,N,2,5,3080,13.0,N,강원,자영업,39258361.0,Y,제조업,0.0,0.0,323477.0,3310.0,4509,7359.0
6791,1,N,2,5,20833,20.0,N,인천,주부,21607210.0,Y,n,2.0,2.0,389423.0,0.0,8255,8117.0
6792,1,N,1,5,13333,30.0,N,서울,자영업,25123161.0,Y,서비스,2.0,2.0,125450.0,4927.0,6975,8709.0
6793,1,N,1,4,10416,30.0,N,경기,서비스,29250280.0,Y,주부,0.0,0.0,125374.0,4285.0,4507,4285.0
6795,1,N,2,6,8750,20.0,N,인천,주부,35321742.0,Y,자영업,1.0,3.0,381600.0,0.0,4722,4825.0
6796,2,,2,4,14557,40.0,N,인천,자영업,76271191.0,Y,서비스,2.0,1.0,636980.0,4769.0,5018,10565.0
6797,1,Y,1,4,11894,12.0,N,서울,자영업,11434500.0,Y,주부,1.0,1.0,162000.0,4578.0,4035,4578.0
6798,1,N,1,4,19166,20.0,N,경기,자영업,12362561.0,Y,주부,0.0,0.0,71487.0,5636.0,6080,5636.0
6799,1,N,2,5,21519,40.0,Y,서울,자영업,401431209.0,Y,제조업,2.0,2.0,1770575.0,4933.0,0,9736.0
6800,1,N,2,5,0,20.0,Y,인천,주부,67437194.0,Y,사무직,3.0,2.0,3655302.0,0.0,0,5035.0
6801,1,N,2,5,3458,12.0,N,전북,1차산업,33086130.0,Y,1차산업,1.0,3.0,433484.0,3369.0,0,3369.0
6802,1,N,2,4,5000,20.0,N,경기,n,18496189.0,N,n,0.0,0.0,333507.0,4204.710526315789,3106,0.0
6803,2,,2,5,19166,20.0,Y,서울,주부,24593951.0,Y,서비스,1.0,3.0,325984.0,0.0,7901,4470.0
6804,1,N,2,5,11944,20.0,Y,경기,제조업,86870767.0,Y,사무직,2.0,2.0,732067.0,4109.0,6071,9141.0
6805,1,N,1,5,7777,30.0,N,경기,사무직,22452588.0,Y,서비스,0.0,0.0,442053.0,5318.0,4244,8413.0
6806,1,Y,2,5,14444,30.0,Y,경기,서비스,50528567.0,Y,n,1.0,3.0,1376660.0,3023.0,6271,3023.0
6807,1,N,2,5,8194,20.0,N,경기,자영업,29352403.0,Y,제조업,1.0,2.0,493750.0,4745.0,4687,8896.0
6808,1,N,2,5,4138,13.0,N,경기,서비스,18689540.0,Y,제조업,1.0,2.0,114450.0,2889.0,5046,6981.0
6809,1,N,2,6,5461,12.0,N,경기,주부,7041402.0,N,n,0.0,0.0,55800.0,0.0,0,0.0
6810,2,,2,4,22222,20.0,N,광주,전문직,110059311.0,Y,서비스,4.0,1.0,1356476.0,3493.0,6138,8089.0
6811,1,Y,2,4,20138,20.0,Y,경기,주부,46038032.0,Y,서비스,2.0,1.0,989057.0,0.0,5411,3994.0
6812,1,Y,2,5,11353,99.0,Y,서울,자영업,56241542.0,Y,사무직,4.0,0.0,509325.0,5366.0,0,10870.0
6813,1,Y,2,3,7777,20.0,N,인천,자영업,14899678.0,N,n,0.0,0.0,306000.0,3389.0,3382,3389.0
6814,2,,2,5,12871,40.0,N,경기,자영업,32234303.0,Y,자영업,2.0,2.0,449990.0,5396.0,6496,12421.0
6815,1,N,2,6,3611,20.0,Y,경북,기타,101599785.0,Y,전문직,1.0,3.0,988709.0,3190.0967741935483,3075,3728.0
6816,1,N,2,5,10757,11.0,N,전북,주부,64496856.0,Y,제조업,1.0,2.0,488314.0,0.0,5801,5086.0
6817,1,N,2,5,8454,40.0,N,경기,사무직,37108582.0,Y,자영업,2.0,2.0,270937.0,5114.0,5500,10914.0
6818,1,N,1,5,16140,99.0,N,경기,전문직,24086422.0,Y,전문직,0.0,0.0,407644.0,3979.0,0,7315.0
6819,1,N,1,5,7083,20.0,N,전남,서비스,23961100.0,Y,전문직,1.0,2.0,243259.0,4719.0,4939,7814.0
6820,1,N,2,7,13888,20.0,N,서울,기타,29103569.0,Y,기타,0.0,0.0,380562.0,0.0,2283,2283.0
6821,1,Y,2,6,28750,20.0,N,서울,주부,10830922.0,Y,사무직,1.0,3.0,279170.0,0.0,7857,7857.0
6822,1,Y,1,5,49444,20.0,N,경기,전문직,55697860.0,Y,사무직,2.0,2.0,1158272.0,6177.0,10511,12033.0
6823,2,,2,7,5694,20.0,N,전남,주부,21999767.0,N,n,0.0,0.0,156700.0,0.0,2714,2705.0
6824,1,Y,2,5,29722,20.0,N,부산,자영업,64260211.0,Y,자영업,1.0,3.0,508979.0,4822.0,10361,10317.0
6825,1,N,2,5,7103,13.0,Y,서울,자영업,21088650.0,Y,자영업,2.0,2.0,344811.0,3831.0,7115,8925.0
6826,1,N,2,5,7005,13.0,N,서울,주부,89868456.0,Y,자영업,2.0,2.0,1587586.0,0.0,0,5880.0
6827,1,N,2,4,13472,20.0,N,경남,제조업,8357707.0,N,n,0.0,0.0,162309.0,3727.0,4915,3727.0
6828,1,Y,2,5,4027,30.0,N,부산,주부,42614601.0,Y,자영업,3.0,1.0,275421.0,0.0,2605,4263.0
6829,1,N,2,4,7033,11.0,N,경남,주부,14840595.0,Y,사무직,3.0,2.0,308440.0,0.0,5535,5170.0
6830,1,N,2,5,4027,30.0,N,광주,기타,50324463.0,Y,제조업,3.0,3.0,629427.0,2865.0,4220,4123.0
6831,1,N,2,4,2186,13.0,N,경남,자영업,53750949.0,Y,제조업,2.0,1.0,289500.0,3731.0,2834,7498.0
6832,1,N,2,5,23055,20.0,N,부산,주부,8225670.0,Y,사무직,0.0,0.0,334603.0,0.0,9082,5981.0
6833,2,,2,5,8783,12.0,N,인천,서비스,29590218.0,Y,사무직,2.0,2.0,266286.0,3021.0,5398,8445.0
6834,1,N,1,7,11588,11.0,N,전북,기타,15488432.0,N,n,0.0,0.0,129550.0,0.0,3615,3620.0
6835,1,Y,2,7,7083,30.0,N,인천,기타,19453488.0,N,n,0.0,0.0,180808.0,0.0,1323,1309.0
6836,1,N,2,5,12777,20.0,N,경남,서비스,62425484.0,Y,n,1.0,3.0,578556.0,3069.0,5658,3069.0
6837,1,N,2,6,15694,20.0,N,경기,주부,9808888.0,Y,사무직,0.0,0.0,130380.0,0.0,5566,5773.0
6838,1,N,1,5,11250,30.0,N,경기,제조업,15994872.0,Y,서비스,2.0,1.0,32800.0,4830.0,6096,8362.0
6839,1,N,2,5,36388,20.0,N,서울,자영업,17595696.0,Y,n,0.0,0.0,354273.0,5082.0,9572,9404.0
6840,1,N,2,7,6470,12.0,Y,광주,주부,20353700.0,N,n,0.0,0.0,45400.0,0.0,1683,1665.0
6841,1,N,2,7,12216,12.0,Y,서울,기타,53686713.0,Y,n,0.0,0.0,330000.0,0.0,1707,3119.0
6843,1,N,2,6,5297,12.0,Y,대구,자영업,78575634.0,Y,n,1.0,3.0,1500088.0,4813.8378378378375,3079,3038.0
6844,1,Y,2,6,5393,11.0,Y,강원,주부,4610325.0,N,n,0.0,0.0,36900.0,0.0,3009,2696.0
6845,1,N,2,6,55555,20.0,Y,경기,n,1020000.0,N,n,0.0,0.0,73700.0,4380.4,0,0.0
6846,1,N,2,6,24444,20.0,Y,광주,전문직,12608952.0,Y,사무직,0.0,0.0,406820.0,4898.708333333333,6946,6796.0
6847,1,N,2,6,0,20.0,Y,부산,자영업,54121130.0,Y,n,0.0,0.0,602966.0,4813.8378378378375,0,0.0
6848,1,N,2,6,32425,11.0,Y,인천,주부,60274611.0,Y,사무직,0.0,0.0,809500.0,0.0,5153,5009.0
6849,1,Y,2,6,3793,99.0,Y,강원,주부,11300961.0,N,n,0.0,0.0,339200.0,0.0,0,0.0
6850,1,Y,2,6,5511,12.0,Y,서울,전문직,23045590.0,Y,사무직,2.0,3.0,1349150.0,4898.708333333333,4233,4200.0
6851,1,Y,2,6,4027,20.0,Y,전남,주부,29619566.0,Y,1차산업,3.0,2.0,72500.0,0.0,2747,3327.0
6852,1,N,2,6,17222,20.0,Y,대구,주부,49101033.0,Y,제조업,0.0,0.0,394980.0,0.0,5508,5087.0
6854,1,N,2,6,10887,20.0,Y,경남,주부,35140349.0,Y,제조업,0.0,0.0,514880.0,0.0,4315,0.0
6855,1,N,2,6,19276,20.0,Y,제주,서비스,587953099.0,Y,제조업,2.0,2.0,3493913.0,3881.65,6977,6079.0
6856,2,,2,6,4050,40.0,Y,전북,서비스,70778001.0,Y,사무직,1.0,3.0,812887.0,3881.65,4032,6373.0
6857,1,N,2,6,7777,20.0,Y,광주,주부,5375810.0,Y,사무직,0.0,0.0,56200.0,0.0,4286,4189.0
6858,1,N,2,6,30138,20.0,Y,경기,주부,56451972.0,Y,사무직,1.0,3.0,200648.0,0.0,8467,8168.0
6859,1,N,1,6,30555,20.0,N,경기,서비스,25456410.0,Y,자영업,2.0,2.0,132100.0,4646.0,8921,9934.0
6860,1,N,1,6,16386,99.0,N,경기,제조업,0.0,Y,서비스,1.0,3.0,185900.0,3751.0,0,7620.0
6861,1,N,2,6,0,12.0,Y,전남,기타,47857044.0,Y,1차산업,2.0,2.0,425371.0,2843.0,0,3301.0
6862,1,N,2,6,4497,12.0,Y,광주,서비스,42702458.0,Y,서비스,0.0,0.0,189800.0,3253.0,4856,7081.0
6863,1,N,2,5,9027,30.0,Y,경기,서비스,36571461.0,Y,전문직,3.0,2.0,423025.0,3588.0,4185,7990.0
6864,1,N,2,5,6204,12.0,Y,대전,자영업,193873515.0,Y,사무직,1.0,2.0,2511212.0,4450.0,5166,9254.0
6865,1,N,2,5,12856,11.0,Y,경기,주부,38076439.0,Y,기타,1.0,2.0,860560.0,0.0,5659,5461.0
6866,1,N,2,5,22700,40.0,Y,서울,주부,43188160.0,Y,n,2.0,3.0,500000.0,0.0,7166,7102.0
6867,1,N,2,5,31944,20.0,Y,광주,서비스,22712689.0,Y,n,1.0,2.0,64760.0,3574.0,0,8977.0
6868,1,N,2,5,20287,12.0,Y,경기,사무직,75620674.0,Y,전문직,0.0,0.0,1310370.0,4043.0,6220,8400.0
6869,1,Y,2,5,15000,30.0,Y,서울,주부,58246979.0,Y,서비스,2.0,2.0,337050.0,0.0,7020,7264.0
6870,1,N,2,5,6982,40.0,Y,전북,주부,65206973.0,Y,사무직,2.0,3.0,396410.0,0.0,5729,3949.0
6871,1,Y,2,5,4861,20.0,Y,충남,자영업,8811967.0,Y,자영업,2.0,3.0,257950.0,4012.0,5047,9317.0
6872,1,Y,2,5,6197,50.0,Y,인천,주부,53875679.0,Y,사무직,2.0,3.0,801580.0,0.0,4508,6178.0
6873,1,N,2,5,14861,20.0,Y,경기,주부,36602683.0,Y,서비스,2.0,3.0,1576710.0,0.0,6073,6180.0
6874,1,N,2,5,4298,99.0,Y,경북,사무직,8721796.0,Y,사무직,1.0,2.0,97880.0,5121.0,0,11216.0
6875,1,N,2,5,3333,30.0,Y,경남,주부,103158177.0,Y,n,1.0,3.0,611897.0,0.0,3771,3771.0
6876,1,N,2,5,17638,30.0,Y,서울,전문직,82330256.0,Y,사무직,1.0,2.0,460783.0,3309.0,8419,8598.0
6877,1,N,2,5,18714,12.0,Y,서울,주부,40376812.0,Y,사무직,2.0,2.0,274750.0,0.0,6659,5846.0
6878,1,Y,2,5,31111,20.0,Y,경남,주부,56374316.0,Y,서비스,2.0,2.0,610359.0,0.0,10184,5400.0
6879,1,N,2,5,8611,30.0,Y,경기,자영업,65523264.0,Y,n,2.0,2.0,1031319.0,4144.0,4749,4144.0
6880,1,Y,2,5,10833,20.0,Y,광주,주부,88293708.0,N,n,0.0,0.0,814040.0,0.0,6266,6160.0
6881,1,N,2,5,16944,20.0,Y,경남,주부,35796935.0,Y,n,1.0,2.0,257980.0,0.0,8221,8388.0
6882,1,N,2,5,27649,11.0,Y,경기,주부,56558022.0,Y,서비스,0.0,0.0,484525.0,0.0,6941,8616.0
6883,1,Y,2,5,4027,30.0,Y,인천,주부,15922293.0,Y,n,2.0,2.0,578970.0,0.0,4394,4377.0
6884,2,,2,5,13750,20.0,N,울산,자영업,30969359.0,Y,전문직,1.0,2.0,403754.0,5074.0,6671,11384.0
6885,1,N,2,5,1887,12.0,Y,경북,사무직,6963143.0,Y,n,1.0,2.0,91262.0,3160.0,4461,3160.0
6886,1,N,2,5,20555,20.0,N,경기,전문직,15726480.0,Y,전문직,1.0,2.0,132780.0,4694.0,8336,10727.0
6887,1,N,2,5,23333,20.0,Y,경기,주부,47108900.0,Y,사무직,2.0,2.0,208635.0,0.0,8893,5397.0
6888,1,Y,2,5,42852,20.0,Y,인천,자영업,112451915.0,Y,전문직,2.0,2.0,821548.0,4639.0,10752,11840.0
6889,2,,2,5,6527,20.0,Y,제주,기타,62371945.0,Y,n,3.0,2.0,244403.0,3637.0,5154,3637.0
6890,1,N,2,5,18888,20.0,Y,대구,서비스,5575016.0,Y,제조업,2.0,2.0,143400.0,2896.0,8349,6780.0
6891,1,N,1,5,21666,20.0,N,광주,사무직,154981249.0,Y,주부,2.0,2.0,2742351.0,7015.0,8868,7015.0
6892,1,N,2,5,10972,30.0,Y,서울,사무직,39378294.0,Y,자영업,1.0,2.0,461400.0,4491.0,6247,10222.0
6893,1,N,2,5,2500,30.0,Y,충북,주부,43654130.0,Y,1차산업,2.0,2.0,444040.0,0.0,4225,4696.0
6894,1,N,2,5,4583,30.0,Y,경기,주부,35729496.0,Y,n,2.0,2.0,414236.0,0.0,4484,4484.0
6895,1,N,2,5,27222,20.0,Y,경기,주부,21960682.0,Y,사무직,2.0,2.0,277210.0,0.0,9666,5322.0
6896,1,N,2,5,14305,20.0,Y,대전,서비스,19265869.0,Y,자영업,2.0,2.0,116800.0,3198.0,6281,8608.0
6897,1,Y,2,5,54444,20.0,Y,경기,자영업,172846120.0,Y,n,1.0,2.0,839002.0,4382.0,11377,4382.0
6898,1,N,2,5,9305,20.0,Y,경기,주부,67209036.0,Y,사무직,2.0,2.0,368631.0,0.0,6003,4406.0
6899,1,N,2,5,4889,99.0,Y,전북,자영업,72222519.0,Y,전문직,2.0,2.0,483822.0,4666.0,0,9539.0
6900,1,N,2,4,14674,99.0,Y,경기,주부,43282009.0,Y,사무직,3.0,1.0,299543.0,0.0,0,5121.0
6901,1,N,2,4,17777,20.0,Y,경기,사무직,57172035.0,Y,제조업,2.0,2.0,1438889.0,4722.0,7167,9982.0
6902,1,N,2,4,8472,30.0,Y,경기,전문직,6435669.0,Y,n,1.0,3.0,414930.0,3707.0,3875,3707.0
6903,1,N,2,4,11666,30.0,Y,경기,서비스,43614988.0,Y,자영업,2.0,2.0,418120.0,3608.0,6138,8568.0
6904,1,N,2,4,25972,20.0,Y,경남,사무직,46999506.0,Y,사무직,2.0,2.0,1069595.0,4740.0,8427,9471.0
6905,1,N,2,4,45552,11.0,Y,경남,서비스,52997577.0,Y,n,2.0,2.0,100000.0,4091.0,8921,4091.0
6906,1,N,2,4,38494,99.0,Y,서울,전문직,19292527.0,Y,n,1.0,1.0,197796.0,4003.0,0,4003.0
6907,1,Y,2,4,18333,20.0,Y,경기,주부,38912002.0,Y,사무직,2.0,1.0,366900.0,0.0,6012,5314.0
6908,1,N,2,4,56388,20.0,Y,서울,주부,60874699.0,Y,사무직,2.0,2.0,528571.0,0.0,11740,5949.0
6909,1,N,2,4,35555,20.0,Y,경기,사무직,110408170.0,Y,제조업,2.0,2.0,1106767.0,5336.0,8564,10518.0
6910,1,N,2,4,4259,40.0,Y,전북,기타,4262942.0,Y,기타,1.0,2.0,212334.0,2902.0,3857,6694.0
6911,1,N,2,4,15153,20.0,Y,경북,서비스,83606424.0,Y,제조업,2.0,1.0,1173022.0,4919.0,6169,9349.0
6912,1,N,2,4,11944,20.0,Y,경북,기타,23374020.0,Y,사무직,2.0,1.0,136663.0,3535.0,4710,9014.0
6913,1,N,2,4,9062,12.0,Y,서울,주부,35687346.0,Y,사무직,2.0,1.0,290349.0,0.0,3605,5469.0
6914,1,N,2,4,5416,30.0,Y,인천,자영업,31453206.0,N,n,0.0,0.0,222350.0,3459.0,2901,3459.0
6915,1,N,2,4,29444,20.0,Y,경기,서비스,30084197.0,Y,제조업,2.0,2.0,588480.0,3672.0,7519,8886.0
6916,1,N,2,3,4331,12.0,Y,부산,주부,871350.0,Y,사무직,3.0,1.0,165250.0,0.0,2963,3805.0
6917,1,N,2,3,9027,20.0,N,전북,사무직,88836964.0,Y,n,1.0,0.0,499105.0,3658.0,3663,3658.0
